Datetime,Hash,Commit Msg,Filename,Removed Test Case,Manual Validation,Final Results,Ajay Manual Validation,Suraj Manual Validation,Ajay Comments,Suraj Comments
03/28/2003 13:39:43,b1bd41ebceea5a25badf281a2a8968520527f6b6,"More refactoring; Locator is now merged into Mark


git-svn-id: https://pmd.svn.sourceforge.net/svnroot/pmd/trunk@1641 51baf565-9d33-0410-a72c-fc3788e3496d",LocatorTest.java,testSimple,yes,yes,yes,yes,,
04/04/2003 9:30:17,9caf68e78561ef34bd5967d4723d6fe166c5dca2,"Fixed another bug thx to Adam Nemeth


git-svn-id: https://pmd.svn.sourceforge.net/svnroot/pmd/trunk@1696 51baf565-9d33-0410-a72c-fc3788e3496d",UnnecessaryConstructorRuleTest.java,test1,no,no,no,no,,
04/16/2003 10:19:26,de3a006d0a7e57eccba56e32b88f2b3fa9225047,"Cleaning up some stuff


git-svn-id: https://pmd.svn.sourceforge.net/svnroot/pmd/trunk@1761 51baf565-9d33-0410-a72c-fc3788e3496d",SymbolFacadeTest.java,testBasic,yes,yes,yes,yes,empty test,empty test( commented body)
04/16/2003 10:51:33,4d5cddcc481adb48f953c268605352e0091641ed,"Inlined some more tests


git-svn-id: https://pmd.svn.sourceforge.net/svnroot/pmd/trunk@1763 51baf565-9d33-0410-a72c-fc3788e3496d",UnusedPrivateFieldRuleTest.java,test20,yes,yes,yes,yes,,
04/16/2003 11:36:47,c769fa553a1df0ff2f8273861cd537b0f1d9d7ba,"More test inlining


git-svn-id: https://pmd.svn.sourceforge.net/svnroot/pmd/trunk@1768 51baf565-9d33-0410-a72c-fc3788e3496d",UnnecessaryTemporariesRuleTest.java,testUnnecessaryTemporaries,conflict,no,yes,no,,refactored
04/16/2003 14:48:20,190a125617d5ee743115951e1d530a3f9b3825ea,"Removed old test


git-svn-id: https://pmd.svn.sourceforge.net/svnroot/pmd/trunk@1778 51baf565-9d33-0410-a72c-fc3788e3496d",XPathRuleTest.java,testSimplifyBooleanReturns,yes,yes,yes,yes,,
04/17/2003 8:40:24,c0ef77890e9388db6da6e8036ad2fb34084b709e,"More test inlining


git-svn-id: https://pmd.svn.sourceforge.net/svnroot/pmd/trunk@1793 51baf565-9d33-0410-a72c-fc3788e3496d",LongClassRuleTest.java,testNotQuiteLongClass,yes,yes,yes,yes,,
04/17/2003 9:19:33,a259222c4687427a69b1424334a88930099437c1,"Cleaned up some stuff used various test-data files


git-svn-id: https://pmd.svn.sourceforge.net/svnroot/pmd/trunk@1797 51baf565-9d33-0410-a72c-fc3788e3496d",XPathRuleTest.java,testDuplicateImportsRule,yes,yes,yes,yes,,
04/17/2003 10:25:55,32ec1f4c3eaaa5e6988d5bbc1a7ac35cdd42fd35,"Refactoring away some duplication in the test code


git-svn-id: https://pmd.svn.sourceforge.net/svnroot/pmd/trunk@1803 51baf565-9d33-0410-a72c-fc3788e3496d",ShortVariableRuleTest.java,testShortVariableParam,no,no,no,no,,refactored ; grouped in test suite
,,,,testShortVariableNone,no,no,no,no,,refactored ; grouped in test suite
,,,,testShortVariableLocal,no,no,no,no,,refactored ; grouped in test suite
,,,,testShortVariableFor,no,no,no,no,,refactored ; grouped in test suite
,,,,testShortVariableField,no,no,no,no,,refactored ; grouped in test suite
,,,WhileLoopsMustUseBracesRuleTest.java,test1,no,no,no,no,,refactored ; grouped in test suite
,,,,test2,no,no,no,no,,refactored ; grouped in test suite
04/17/2003 10:31:25,936dafb5c4a013ab571599f74cdc0224de3b918a,"Refactoring away some duplication in the test code


git-svn-id: https://pmd.svn.sourceforge.net/svnroot/pmd/trunk@1804 51baf565-9d33-0410-a72c-fc3788e3496d",UnusedPrivateFieldRuleTest.java,test1,no,no,no,no,,refactored ; grouped in test suite
,,,,test2,no,no,no,no,,refactored ; grouped in test suite
,,,,test3,no,no,no,no,,refactored ; grouped in test suite
,,,,test4,no,no,no,no,,refactored ; grouped in test suite
,,,,test5,no,no,no,no,,refactored ; grouped in test suite
,,,,test6,no,no,no,no,,refactored ; grouped in test suite
,,,,test7,no,no,no,no,,refactored ; grouped in test suite
,,,,test8,no,no,no,no,,refactored ; grouped in test suite
,,,,test9,no,no,no,no,,refactored ; grouped in test suite
,,,,test10,no,no,no,no,,refactored ; grouped in test suite
,,,,test11,no,no,no,no,,refactored ; grouped in test suite
,,,,test12,no,no,no,no,,refactored ; grouped in test suite
,,,,test13,no,no,no,no,,refactored ; grouped in test suite
,,,,test14,no,no,no,no,,refactored ; grouped in test suite
,,,,test15,no,no,no,no,,refactored ; grouped in test suite
,,,,test16,no,no,no,no,,refactored ; grouped in test suite
,,,,test17,no,no,no,no,,refactored ; grouped in test suite
,,,,test18,no,no,no,no,,refactored ; grouped in test suite
,,,,test19,no,no,no,no,,refactored ; grouped in test suite
,,,UnusedPrivateMethodRuleTest.java,test1,no,no,no,no,,refactored ; grouped in test suite
,,,,test2,no,no,no,no,,refactored ; grouped in test suite
,,,,test3,no,no,no,no,,refactored ; grouped in test suite
,,,,test4,no,no,no,no,,refactored ; grouped in test suite
,,,,test5,no,no,no,no,,refactored ; grouped in test suite
,,,,test6,no,no,no,no,,refactored ; grouped in test suite
04/22/2003 10:27:09,10304f2bdddf8c8b9180f560d323b0d3f1b73d79,"Modified PMD Ant task to use built in Ant logging


git-svn-id: https://pmd.svn.sourceforge.net/svnroot/pmd/trunk@1849 51baf565-9d33-0410-a72c-fc3788e3496d",PMDTaskTest.java,testBogusRuleSet,yes,yes,yes,yes,,
04/22/2003 10:42:07,a4f325bddb10dfc5a6143d0c3d50514c74342a5f,"Cleaned up the PMD Ant task some more; many thanks to Philippe for his code


git-svn-id: https://pmd.svn.sourceforge.net/svnroot/pmd/trunk@1850 51baf565-9d33-0410-a72c-fc3788e3496d",PathCheckerTest.java,testPathCheckerRelativeWin,yes,yes,yes,yes,,removed with source code
,,,,testPathCheckerAbsoluteWin,yes,yes,yes,yes,,removed with source code
,,,,testPathCheckerRelativeNix,yes,yes,yes,yes,,removed with source code
,,,,testPathCheckerAbsoluteNix,yes,yes,yes,yes,,removed with source code
04/23/2003 14:45:45,0d313fa5dc028b67a4eba5dfbc2ee1ac1b11d95e,"Implemented Gael Marziou's exclude rule feature


git-svn-id: https://pmd.svn.sourceforge.net/svnroot/pmd/trunk@1854 51baf565-9d33-0410-a72c-fc3788e3496d",ExternalRuleIDTest.java,testParse,no,no,no,no,,
04/28/2003 16:16:27,d8465ede98f3c79e4efbacba2c2ee7158ba42279,"Test cleanup


git-svn-id: https://pmd.svn.sourceforge.net/svnroot/pmd/trunk@1871 51baf565-9d33-0410-a72c-fc3788e3496d",UnusedModifierRuleTest.java,testAbstract,no,no,no,no,,refactored and grouped in test suite
,,,,testAbstractClass,no,no,no,no,,refactored and grouped in test suite
,,,,testPublicAndAbstract,no,no,no,no,,refactored and grouped in test suite
04/28/2003 16:24:55,255fdcc8d4c132fceab4d28ae9145fecaddaa8a5,"test cleanup


git-svn-id: https://pmd.svn.sourceforge.net/svnroot/pmd/trunk@1872 51baf565-9d33-0410-a72c-fc3788e3496d",UnusedLocalVariableTest.java,test1,no,no,no,no,,refactored and grouped in test suite
,,,,test2,no,no,no,no,,refactored and grouped in test suite
,,,,test3,no,no,no,no,,refactored and grouped in test suite
,,,,test4,no,no,no,no,,refactored and grouped in test suite
,,,,test5,no,no,no,no,,refactored and grouped in test suite
,,,,test6,no,no,no,no,,refactored and grouped in test suite
,,,,test7,no,no,no,no,,refactored and grouped in test suite
,,,,test8,no,no,no,no,,refactored and grouped in test suite
,,,,test9,no,no,no,no,,refactored and grouped in test suite
,,,,test10,no,no,no,no,,refactored and grouped in test suite
,,,,test11,no,no,no,no,,refactored and grouped in test suite
,,,,test12,no,no,no,no,,refactored and grouped in test suite
,,,,test13,no,no,no,no,,refactored and grouped in test suite
,,,,test14,no,no,no,no,,refactored and grouped in test suite
,,,,test15,no,no,no,no,,refactored and grouped in test suite
04/29/2003 11:10:56,1daa5fd737780404233bd58be3c98c05bed9f70c,"Test code refactorings


git-svn-id: https://pmd.svn.sourceforge.net/svnroot/pmd/trunk@1877 51baf565-9d33-0410-a72c-fc3788e3496d",UnusedFormalParameterRuleTest.java,testOneParam,no,no,no,no,,refactored and grouped in test suite
,,,,testFullyQualified,no,no,no,no,,refactored and grouped in test suite
,,,,testOneParamWithMethodCall,no,no,no,no,,refactored and grouped in test suite
,,,,testInterface,no,no,no,no,,refactored and grouped in test suite
,,,UnusedImportsRuleTest.java,test1,no,no,no,no,,refactored and grouped in test suite
,,,,test2,no,no,no,no,,refactored and grouped in test suite
,,,,test3,no,no,no,no,,refactored and grouped in test suite
,,,,test4,no,no,no,no,,refactored and grouped in test suite
04/29/2003 12:11:13,af1dc32cd166e016cf827006bd6adf4110cf41d1,"Test code refactorings


git-svn-id: https://pmd.svn.sourceforge.net/svnroot/pmd/trunk@1878 51baf565-9d33-0410-a72c-fc3788e3496d",StringInstantiationRuleTest.java,test1,no,no,no,no,,refactored and grouped in test suite
,,,,test2,no,no,no,no,,refactored and grouped in test suite
,,,,test3,no,no,no,no,,refactored and grouped in test suite
,,,,test4,no,no,no,no,,refactored and grouped in test suite
,,,StringToStringRuleTest.java,testLocalVar,no,no,no,no,,refactored and grouped in test suite
,,,,testParam,no,no,no,no,,refactored and grouped in test suite
,,,,testInstanceVar,no,no,no,no,,refactored and grouped in test suite
,,,,testPrimitiveType,no,no,no,no,,refactored and grouped in test suite
,,,,testMultipleSimilarParams,no,no,no,no,,refactored and grouped in test suite
,,,,testStringArray,no,no,no,no,,refactored and grouped in test suite
,,,SwitchStmtsShouldHaveDefaultRuleTest.java,test1,no,no,no,no,,refactored and grouped in test suite
,,,,test2,no,no,no,no,,refactored and grouped in test suite
,,,UnnecessaryConstructorRuleTest.java,testSimpleFailureCase,no,no,no,no,,refactored and grouped in test suite
,,,,testPrivate,no,no,no,no,,refactored and grouped in test suite
,,,,testHasArgs,no,no,no,no,,refactored and grouped in test suite
,,,,testHasBody,no,no,no,no,,refactored and grouped in test suite
,,,,testHasExceptions,no,no,no,no,,refactored and grouped in test suite
,,,,testMultipleConstructors,no,no,no,no,,refactored and grouped in test suite
05/08/2003 11:04:32,2adeac8bf763cd8d82b67e1419e2b447c842eeb5,"Cleaned up some more tests


git-svn-id: https://pmd.svn.sourceforge.net/svnroot/pmd/trunk@1895 51baf565-9d33-0410-a72c-fc3788e3496d",LongVariableRuleTest.java,testLongVariableParam,no,no,no,no,,refactored and grouped in test suite
,,,,testLongVariableNone,no,no,no,no,,refactored and grouped in test suite
,,,,testLongVariableLocal,no,no,no,no,,refactored and grouped in test suite
,,,,testLongVariableField,no,no,no,no,,refactored and grouped in test suite
,,,,testLongVariableFor,no,no,no,no,,refactored and grouped in test suite
,,,OverrideBothEqualsAndHashcodeRuleTest.java,testHashCodeOnly,no,no,no,no,,refactored and grouped in test suite
,,,,testEqualsOnly,no,no,no,no,,refactored and grouped in test suite
,,,,testCorrectImpl,no,no,no,no,,refactored and grouped in test suite
,,,,testNeither,no,no,no,no,,refactored and grouped in test suite
,,,,testEqualsSignatureUsesStringNotObject,no,no,no,no,,refactored and grouped in test suite
,,,,testInterface,no,no,no,no,,refactored and grouped in test suite
,,,ReturnFromFinallyBlockTest.java,testThrowExceptionButReturnFromFinally,no,no,no,no,,refactored and grouped in test suite
,,,,testLotsOfReturns,no,no,no,no,,refactored and grouped in test suite
,,,,testOK,no,no,no,no,,refactored and grouped in test suite
,,,ShortMethodNameRuleTest.java,testShortMethodName0,no,no,no,no,,refactored and grouped in test suite
,,,,testShortMethodName1,no,no,no,no,,refactored and grouped in test suite
,,,,testShortMethodName2,no,no,no,no,,refactored and grouped in test suite
,,,,testShortMethodName3,no,no,no,no,,refactored and grouped in test suite
05/08/2003 11:28:54,2cef21022c56ea311f346bdb701687bfeab49c1d,"Test cleanup


git-svn-id: https://pmd.svn.sourceforge.net/svnroot/pmd/trunk@1896 51baf565-9d33-0410-a72c-fc3788e3496d",IfStmtsMustUseBracesRuleTest.java,testSimpleBad,no,no,no,no,,refactored and grouped in test suite
,,,,testSimpleOK,no,no,no,no,,refactored and grouped in test suite
,,,,testNexted,no,no,no,no,,refactored and grouped in test suite
,,,ImportFromSamePackageRuleTest.java,testSimple,no,no,no,no,,refactored and grouped in test suite
,,,,testDefaultPackageImportingFromSubPackage,no,no,no,no,,refactored and grouped in test suite
,,,,testClassInDefaultPackageImportingFromOtherPackage,no,no,no,no,,refactored and grouped in test suite
,,,,testClassNotInDefaultPackageImportingFromDefaultPackage,no,no,no,no,,refactored and grouped in test suite
,,,,testClassInDefaultPackageImportingFromDefaultPackage,no,no,no,no,,refactored and grouped in test suite
,,,,testImportingFromSubPackage,no,no,no,no,,refactored and grouped in test suite
,,,JumbledIncrementerRuleTest.java,test1,no,no,no,no,,refactored and grouped in test suite
,,,,test2,no,no,no,no,,refactored and grouped in test suite
,,,,test3,no,no,no,no,,refactored and grouped in test suite
05/08/2003 14:43:59,07648381ffc850ae899d38adf9035afc30dc920c,"More test cleanups


git-svn-id: https://pmd.svn.sourceforge.net/svnroot/pmd/trunk@1897 51baf565-9d33-0410-a72c-fc3788e3496d",ForLoopShouldBeWhileLoopRuleTest.java,testSimple,no,no,no,no,,refactored and grouped in test suite
,,,,testOK,no,no,no,no,,refactored and grouped in test suite
,,,,testForSemicolonSemicolon,no,no,no,no,,refactored and grouped in test suite
,,,ForLoopsMustUseBracesRuleTest.java,test1,no,no,no,no,,refactored and grouped in test suite
,,,,test2,no,no,no,no,,refactored and grouped in test suite
,,,,test3,no,no,no,no,,refactored and grouped in test suite
,,,,test4,no,no,no,no,,refactored and grouped in test suite
,,,,test5,no,no,no,no,,refactored and grouped in test suite
,,,IfElseStmtsMustUseBracesRuleTest.java,testIfElseStmtsMustUseBraces1,no,no,no,no,,refactored and grouped in test suite
,,,,testIfElseStmtsMustUseBraces2,no,no,no,no,,refactored and grouped in test suite
05/09/2003 13:27:35,9271586e6d63729ec0d69dc4dda63a3022a9e035,"Removed LinkedList from LooseCoupling classes list


git-svn-id: https://pmd.svn.sourceforge.net/svnroot/pmd/trunk@1902 51baf565-9d33-0410-a72c-fc3788e3496d",LooseCouplingRuleTest.java,test1,no,no,no,no,,refactored and grouped in test suite
,,,,test2,no,no,no,no,,refactored and grouped in test suite
,,,,test3,no,no,no,no,,refactored and grouped in test suite
,,,,test4,no,no,no,no,,refactored and grouped in test suite
,,,,test5,no,no,no,no,,refactored and grouped in test suite
,,,,test6,no,no,no,no,,refactored and grouped in test suite
,,,,test7,no,no,no,no,,refactored and grouped in test suite
,,,,test8,no,no,no,no,,refactored and grouped in test suite
,,,,testVector,no,no,no,no,,refactored and grouped in test suite
05/09/2003 14:04:40,79503150418116b23ccaeae37b4fa36f87846fe6,"Added test to expose bug in ConstructorCallsOverridableMethodRule


git-svn-id: https://pmd.svn.sourceforge.net/svnroot/pmd/trunk@1903 51baf565-9d33-0410-a72c-fc3788e3496d",ConstructorCallsOverridableMethodRuleTest.java,testCallsPublic,no,no,no,no,,refactored and grouped in test suite
,,,,testCallsProtected,no,no,no,no,,refactored and grouped in test suite
,,,,testCallsPackage,no,no,no,no,,refactored and grouped in test suite
,,,,testCallsPrivateMethodOK,no,no,no,no,,refactored and grouped in test suite
,,,,testCallsPrivateConstructor,no,no,no,no,,refactored and grouped in test suite
05/12/2003 11:09:17,c7447f09ef990366fd055ed47cfc0e44bec97c95,"Cleaning up tests


git-svn-id: https://pmd.svn.sourceforge.net/svnroot/pmd/trunk@1917 51baf565-9d33-0410-a72c-fc3788e3496d",EmptyFinallyBlockRuleTest.java,testEmptyFinallyBlock1,no,no,no,no,,refactored and grouped in test suite
,,,,testEmptyFinallyBlock2,no,no,no,no,,refactored and grouped in test suite
,,,,testEmptyFinallyBlock3,no,no,no,no,,refactored and grouped in test suite
,,,,testMultipleCatchBlocksWithFinally,no,no,no,no,,refactored and grouped in test suite
,,,EmptyIfStmtRuleTest.java,testOneEmptyOneNotEmpty,no,no,no,no,,refactored and grouped in test suite
,,,EmptySwitchStmtRuleTest.java,test1,no,no,no,no,,refactored and grouped in test suite
,,,,test2,no,no,no,no,,refactored and grouped in test suite
,,,EmptyTryBlockRuleTest.java,testEmptyTryBlock1,no,no,no,no,,refactored and grouped in test suite
,,,,testEmptyTryBlock2,no,no,no,no,,refactored and grouped in test suite
,,,,testEmptyTryBlock3,no,no,no,no,,refactored and grouped in test suite
,,,EmptyWhileStmtRuleTest.java,testEmptyWhileStmtRule,no,no,no,no,,refactored and grouped in test suite
,,,ExcessiveImportsRuleTest.java,testSimpleBad,no,no,no,no,,refactored and grouped in test suite
,,,,testSimpleOK,no,no,no,no,,refactored and grouped in test suite
05/12/2003 11:57:40,f86c37b1641e7f423cc12d00ba8f31d2ea9c5dd0,"Cleaned up imports; cleaned up more tests


git-svn-id: https://pmd.svn.sourceforge.net/svnroot/pmd/trunk@1918 51baf565-9d33-0410-a72c-fc3788e3496d",DontImportJavaLangRuleTest.java,test1,no,no,no,no,,refactored and grouped in test suite
,,,,test2,no,no,no,no,,refactored and grouped in test suite
,,,,test3,no,no,no,no,,refactored and grouped in test suite
,,,DoubleCheckedLockingRuleTest.java,testSimpleOK,no,no,no,no,,refactored and grouped in test suite
,,,,testSimpleBad,no,no,no,no,,refactored and grouped in test suite
,,,,testSkipInterfaces,no,no,no,no,,refactored and grouped in test suite
,,,DuplicateImportsRuleTest.java,test1,no,no,no,no,,refactored and grouped in test suite
,,,,test2,no,no,no,no,,refactored and grouped in test suite
,,,,test3,no,no,no,no,,refactored and grouped in test suite
,,,,test4,no,no,no,no,,refactored and grouped in test suite
,,,EmptyCatchBlockRuleTest.java,testSimple,no,no,no,no,,refactored and grouped in test suite
,,,,testNotEmpty,no,no,no,no,,refactored and grouped in test suite
,,,,testNoCatchWithNestedCatchInFinally,no,no,no,no,,refactored and grouped in test suite
,,,,testMultipleCatchBlocks,no,no,no,no,,refactored and grouped in test suite
,,,,testEmptyTryAndFinally,no,no,no,no,,refactored and grouped in test suite
06/20/2003 12:17:08,7000df9009d4f79ab1d29d4f5360ace9c4ca89df,"Minor test refactoring


git-svn-id: https://pmd.svn.sourceforge.net/svnroot/pmd/trunk@2010 51baf565-9d33-0410-a72c-fc3788e3496d",SimpleNodeTest.java,testMethodSameColumn,yes,yes,yes,yes,,
06/25/2003 8:06:50,8fcf5cf2fd074d85d369cf640ad8ca5837b0d261,"Migrating SwingUI into its own module


git-svn-id: https://pmd.svn.sourceforge.net/svnroot/pmd/trunk@2026 51baf565-9d33-0410-a72c-fc3788e3496d",RuleSetReadWriteTest.java,testReadWrite,yes,yes,yes,yes,empty test,
06/27/2003 10:27:06,e7bb60437e82b3f9f50223e397369532bb382df6,"Refactoring the symbol table a bit; added some interfaces, moved the ASTClassBodyDeclaration into BasicScopeFactory


git-svn-id: https://pmd.svn.sourceforge.net/svnroot/pmd/trunk@2044 51baf565-9d33-0410-a72c-fc3788e3496d",BasicScopeFactoryTest.java,testClassScope,yes,yes,yes,yes,,
,,,,testfunctionScope,yes,yes,yes,yes,,
,,,,testLocalScope,yes,yes,yes,yes,,
,,,,testUnknownScope_ThisShouldNeverHappen,yes,yes,yes,yes,,
07/16/2003 9:59:55,1a7bf2426bc310efbfbeae5846a68f79cd61d3e0,"Fixed constructor rule bugs; thx to Colin Simonds for the report


git-svn-id: https://pmd.svn.sourceforge.net/svnroot/pmd/trunk@2089 51baf565-9d33-0410-a72c-fc3788e3496d",AtLeastOneConstructorRuleTest.java,testSimpleOK,no,no,no,no,,refactored and grouped in test suite
,,,,testSimpleBad,no,no,no,no,,refactored and grouped in test suite
,,,,testNestedClassWithout,no,no,no,no,,refactored and grouped in test suite
,,,,testNestedClassWithOuterWithout,no,no,no,no,,refactored and grouped in test suite
07/31/2003 9:29:38,1cc16f5fe8b426ca6b38f9693afa1e89ffd70835,"Updated to pmd-1.2


git-svn-id: https://pmd.svn.sourceforge.net/svnroot/pmd/trunk@2143 51baf565-9d33-0410-a72c-fc3788e3496d",RuleSetReadWriteTest.java,testReadWrite,yes,yes,yes,yes,empty test,not significant
08/01/2003 9:58:50,be29d08a897584a2e70b7c166eec4cff9e45bf33,"Fixed line numbering bug


git-svn-id: https://pmd.svn.sourceforge.net/svnroot/pmd/trunk@2144 51baf565-9d33-0410-a72c-fc3788e3496d",SimpleNodeTest.java,testNames,no,no,no,no,,
,,,,testNames2,no,no,no,no,,renamed
09/10/2003 16:09:04,83d81b076b32acdf3f82077c7f4c2a2e160aa32f,"Fixed bug [ 690196 ] PMD doesn't work on JDK 1.3 code (assert keyword)


git-svn-id: https://pmd.svn.sourceforge.net/svnroot/pmd/trunk@2248 51baf565-9d33-0410-a72c-fc3788e3496d",AttributeAxisIteratorTest.java,testNext,yes,yes,yes,yes,,
09/11/2003 15:09:53,8e61889ba0778848f796784d43cf454b7d51d0ae,"More assert lookahead stuff


git-svn-id: https://pmd.svn.sourceforge.net/svnroot/pmd/trunk@2252 51baf565-9d33-0410-a72c-fc3788e3496d",AssertTest.java,testAssertAsKeyword,no,no,no,no,,renamed and modified
,,,,testAssertAsName,conflict,yes,yes,no,,refactored
09/12/2003 13:18:20,9e29e9a736d3591abde581bb214726e670884bec,"Modifying grammar to throw exceptions when 'assert' is used as an identifier and JDK 1.4 compatibility is enabled


git-svn-id: https://pmd.svn.sourceforge.net/svnroot/pmd/trunk@2258 51baf565-9d33-0410-a72c-fc3788e3496d",AssertTest.java,testAssertAsIdentifierFailsWith1_4,no,no,no,no,,
11/14/2003 10:07:44,273b63f5ac02bb26a55eb77e0e84d73aa07402e7,"Tweaked JUnitStaticSuiteRule


git-svn-id: https://pmd.svn.sourceforge.net/svnroot/pmd/trunk@2382 51baf565-9d33-0410-a72c-fc3788e3496d",JUnitStaticSuiteRuleTest.java,testNonstatic,no,no,no,no,,"moved in same file
"
,,,,testGoodOK,no,no,no,no,,"moved in same file
"
,,,,testPrivateSuite,no,no,no,no,,"moved in same file
"
11/14/2003 10:48:55,3c3df6372fb788418211598ee36e40f0c91c361f,"Modified UseSingletonRule, thanks to Philippe Couton for the suggestions


git-svn-id: https://pmd.svn.sourceforge.net/svnroot/pmd/trunk@2383 51baf565-9d33-0410-a72c-fc3788e3496d",UseSingletonRuleTest.java,testAllStaticsPublicConstructor,no,no,no,no,,modified and grouped in same test suite
